id,track_name,artist_name,genre,year,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness
12362,WAIT FOR U (feat. Drake & Tems),Future,Pop,2023,0.463,0.642,0.339,83.389,0.314,0.0,0.0686,0.34
12363,Too Many Nights (feat. Don Toliver & with Future),Future,Pop,2023,0.684,0.671,0.156,88.048,0.189,2.37e-05,0.122,0.0464
12364,Mask Off,Future,Hip-Hop,2023,0.833,0.434,0.281,150.062,0.0102,0.0219,0.165,0.431
12365,Solo,Future,Pop,2023,0.784,0.486,0.0894,110.964,0.0538,0.497,0.101,0.0475
12366,PUFFIN ON ZOOTIEZ,Future,Hip-Hop,2023,0.883,0.657,0.284,124.992,0.0603,0.0,0.128,0.305
12367,Mad Max,Future,Hip-Hop,2023,0.898,0.64,0.68,149.988,0.0212,0.0,0.0919,0.255
12368,Way 2 Sexy (with Future & Young Thug),Future,Latin,2023,0.803,0.597,0.331,136.008,0.000619,4.5e-06,0.323,0.141
12369,I Can't Save You (Interlude) [with Future & feat. Don Toliver],Future,Hip-Hop,2023,0.668,0.727,0.309,143.083,0.0301,0.0,0.143,0.248
12370,pushin P (feat. Young Thug),Future,Hip-Hop,2023,0.773,0.422,0.488,77.502,0.00783,0.00693,0.129,0.187
12371,"Chilla Chilla (From ""Thunivu"")",Anirudh Ravichander,Hip-Hop,2023,0.609,0.865,0.514,161.848,0.00538,0.0,0.309,0.277
12372,Jimikki Ponnu,Anirudh Ravichander,Hip-Hop,2023,0.751,0.826,0.848,176.063,0.588,0.0125,0.104,0.205
12373,"Thenmozhi (From ""Thiruchitrambalam"")",Anirudh Ravichander,R&B,2023,0.764,0.532,0.859,123.95,0.598,0.0,0.26,0.0491
12374,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander,Hip-Hop,2023,0.608,0.757,0.625,124.078,0.259,0.00216,0.259,0.164
12375,Megham Karukatha,Anirudh Ravichander,Pop,2023,0.429,0.614,0.743,149.966,0.513,0.000316,0.0922,0.0709
12376,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",Anirudh Ravichander,Pop,2023,0.827,0.717,0.772,123.987,0.0908,0.000523,0.0511,0.111
12377,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")",Anirudh Ravichander,R&B,2023,0.789,0.536,0.877,124.029,0.604,2.09e-06,0.088,0.0424
12378,"Gundellonaa (From ""Ori Devuda"")",Anirudh Ravichander,Pop,2023,0.688,0.731,0.566,132.194,0.324,0.0,0.326,0.108
12379,"Thaai Kelavi (From ""Thiruchitrambalam"")",Anirudh Ravichander,Hip-Hop,2023,0.661,0.92,0.494,82.508,0.0352,1.4e-05,0.314,0.188
12380,Vikram - Title Track,Anirudh Ravichander,Pop,2023,0.638,0.842,0.145,169.901,0.174,0.000356,0.126,0.0524
12381,Ojos Cerrados,Banda MS de Sergio Lizárraga,R&B,2023,0.513,0.345,0.68,79.981,0.336,0.0,0.0584,0.0691
12382,La Sinvergüenza,Banda MS de Sergio Lizárraga,R&B,2023,0.704,0.482,0.604,102.01,0.211,0.0,0.3,0.0349
12383,¿Y Qué Tal Si Funciona?,Banda MS de Sergio Lizárraga,R&B,2023,0.669,0.497,0.701,130.992,0.621,0.0,0.103,0.0327
12384,141,Banda MS de Sergio Lizárraga,Pop,2023,0.79,0.543,0.794,122.451,0.128,1.76e-06,0.153,0.0298
12385,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,R&B,2023,0.765,0.339,0.864,123.95,0.278,0.0,0.131,0.0365
12386,Ha?blame De Ti,Banda MS de Sergio Lizárraga,R&B,2023,0.781,0.553,0.832,145.06,0.622,1.61e-06,0.0832,0.0454
12387,Me Vas a Extrañar,Banda MS de Sergio Lizárraga,R&B,2023,0.756,0.526,0.94,144.942,0.581,1.08e-05,0.0875,0.0408
12388,La Casita,Banda MS de Sergio Lizárraga,R&B,2023,0.832,0.525,0.967,112.479,0.277,1.77e-05,0.142,0.0412
12389,Me Dejé Ir Con Todo,Banda MS de Sergio Lizárraga,R&B,2023,0.527,0.466,0.829,116.447,0.472,0.0,0.289,0.0384
12390,A Lo Mejor,Banda MS de Sergio Lizárraga,R&B,2023,0.758,0.528,0.629,129.973,0.543,2.84e-05,0.215,0.0312
12391,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,Rock,2023,0.523,0.769,0.876,136.162,0.04,0.0,0.136,0.0269
12392,This Charming Man - 2011 Remaster,The Smiths,Pop,2023,0.611,0.846,0.751,103.912,0.00509,0.0,0.0784,0.0436
12393,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,Pop,2023,0.609,0.759,0.774,114.045,0.028,0.0,0.183,0.0276
12394,Back to the Old House - 2011 Remaster,The Smiths,Pop,2023,0.626,0.488,0.404,104.13,0.0102,0.000188,0.141,0.0253
12395,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,Folk,2023,0.241,0.468,0.451,91.581,0.534,0.0,0.161,0.0272
12396,How Soon Is Now? - 2011 Remaster,The Smiths,Rock,2023,0.398,0.93,0.725,190.818,0.000854,0.121,0.0874,0.0615
12397,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,Electronic,2023,0.696,0.628,0.701,100.038,0.00102,0.428,0.272,0.0274
12398,Bigmouth Strikes Again - 2011 Remaster,The Smiths,Rock,2023,0.401,0.901,0.839,134.799,0.0704,0.0,0.538,0.041
12399,I Know It's Over - 2011 Remaster,The Smiths,Pop,2023,0.407,0.424,0.404,113.311,0.0847,0.0,0.234,0.0318
12400,Panic - 2011 Remaster,The Smiths,Rock,2023,0.53,0.861,0.844,130.476,0.0175,0.0177,0.0857,0.0372
12401,Unforgettable,French Montana,Pop,2023,0.726,0.769,0.733,97.985,0.0293,0.0101,0.104,0.123
12402,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",French Montana,Latin,2023,0.841,0.733,0.284,130.009,0.0246,0.0,0.174,0.142
12403,Chit Chat,French Montana,Hip-Hop,2023,0.863,0.402,0.561,103.945,0.561,0.0,0.0681,0.338
12404,Je M'appelle (feat. Tion Wayne & French Montana) - Remix,French Montana,Hip-Hop,2023,0.761,0.773,0.947,141.174,0.152,0.0,0.63,0.238
12405,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",French Montana,Pop,2023,0.618,0.845,0.486,171.921,0.114,0.0,0.415,0.132
12406,All The Way Up (feat. Infared),French Montana,Rock,2023,0.414,0.807,0.409,175.158,0.0428,0.0,0.822,0.348
12407,No Stylist (feat. Drake),French Montana,Pop,2023,0.762,0.696,0.532,147.123,0.0172,1.33e-06,0.22,0.126
12408,FU (feat. French Montana),French Montana,Rock,2023,0.548,0.833,0.467,190.029,0.199,0.0,0.305,0.0497
12409,Tip Toe (feat. French Montana),French Montana,Pop,2023,0.845,0.709,0.62,98.062,0.0233,0.0,0.094,0.0714
12410,Hurtin' Me,French Montana,Rock,2023,0.535,0.794,0.799,203.712,0.102,1.52e-05,0.144,0.161
12411,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,Pop,2023,0.639,0.703,0.138,169.888,0.0889,1.78e-06,0.0865,0.0794
12412,Summer of Love (Shawn Mendes & Tainy),Tainy,Pop,2023,0.776,0.808,0.494,123.988,0.0297,0.000127,0.103,0.117
12413,Callaita,Tainy,Hip-Hop,2023,0.608,0.626,0.246,176.086,0.597,2.16e-06,0.25,0.301
12414,Adicto (with Anuel AA & Ozuna),Tainy,Pop,2023,0.734,0.836,0.623,80.002,0.017,1.64e-05,0.179,0.0735
12415,UN DIA (ONE DAY),Tainy,Pop,2023,0.58,0.695,0.402,168.124,0.00638,0.0,0.174,0.0671
12416,Agua (with J Balvin),Tainy,Hip-Hop,2023,0.778,0.651,0.569,100.094,0.167,0.0,0.177,0.266
12417,To My Love - Tainy Remix,Tainy,Pop,2023,0.764,0.59,0.281,99.996,0.129,0.00847,0.0851,0.0395
12418,Pensándote,Tainy,R&B,2023,0.79,0.655,0.56,170.023,0.464,0.00165,0.0837,0.0762
12419,Imaginaste,Tainy,Hip-Hop,2023,0.778,0.658,0.578,179.966,0.111,0.0,0.295,0.237
12420,Sci-Fi,Tainy,Pop,2023,0.66,0.915,0.377,100.015,0.221,0.0,0.388,0.0678
12421,"Dil Ko Karaar Aaya (From ""Sukoon"")",Neha Kakkar,R&B,2023,0.55,0.448,0.388,147.986,0.777,0.000459,0.111,0.0366
12422,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Neha Kakkar,R&B,2023,0.718,0.382,0.499,87.029,0.585,0.0,0.128,0.0466
12423,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Neha Kakkar,Hip-Hop,2023,0.788,0.87,0.884,109.974,0.123,1.43e-05,0.0692,0.177
12424,Taaron Ke Shehar,Neha Kakkar,Pop,2023,0.441,0.61,0.348,79.736,0.238,0.0,0.101,0.0404
12425,Bijli,Neha Kakkar,Pop,2023,0.573,0.819,0.862,108.786,0.306,1.13e-06,0.0653,0.256
12426,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,Pop,2023,0.725,0.912,0.674,104.054,0.155,7.68e-05,0.107,0.0851
12427,Kala Chashma,Neha Kakkar,Pop,2023,0.801,0.856,0.919,106.026,0.0984,6.62e-05,0.228,0.065
12428,"O Saki Saki (From ""Batla House"")",Neha Kakkar,Pop,2023,0.737,0.961,0.567,108.014,0.163,0.0,0.361,0.0747
12429,"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,Pop,2023,0.789,0.95,0.746,126.013,0.191,1.41e-05,0.0969,0.0759
12430,Valentine's Mashup 2019,Neha Kakkar,R&B,2023,0.595,0.61,0.314,97.974,0.332,2.14e-06,0.0628,0.0499
12431,Space Song,Beach House,Rock,2023,0.508,0.792,0.601,147.067,0.229,0.124,0.145,0.0297
12432,Silver Soul,Beach House,Pop,2023,0.356,0.67,0.117,135.032,0.467,0.000106,0.288,0.0324
12433,Myth,Beach House,Rock,2023,0.445,0.708,0.414,141.965,0.032,0.0908,0.171,0.0293
12434,Wildflower,Beach House,Jazz,2023,0.44,0.508,0.217,81.097,0.536,0.525,0.0903,0.0274
12435,Master of None,Beach House,Classical,2023,0.492,0.344,0.247,86.485,0.674,0.531,0.0933,0.0259
12436,PPP,Beach House,Pop,2023,0.49,0.466,0.153,104.882,0.364,0.888,0.0568,0.0284
12437,Wherever You Go,Beach House,R&B,2023,0.545,0.416,0.224,128.034,0.223,0.943,0.227,0.0305
12438,Take Care,Beach House,Pop,2023,0.568,0.865,0.421,110.85,0.472,0.000425,0.0845,0.0289
12439,Once Twice Melody,Beach House,Pop,2023,0.353,0.73,0.427,168.234,0.39,0.863,0.136,0.0343
12440,Lemon Glow,Beach House,Pop,2023,0.465,0.818,0.53,148.427,0.446,0.976,0.232,0.03
12441,Leave Before You Love Me (with Jonas Brothers),Jonas Brothers,Pop,2023,0.721,0.738,0.637,119.976,0.00226,4.41e-06,0.118,0.0403
12442,Sucker,Jonas Brothers,Pop,2023,0.842,0.734,0.952,137.958,0.0427,0.0,0.106,0.0588
12443,Like It's Christmas,Jonas Brothers,Pop,2023,0.725,0.571,0.61,146.035,0.0183,0.0,0.0519,0.102
12444,What A Man Gotta Do,Jonas Brothers,Pop,2023,0.852,0.698,0.324,113.039,0.00839,1.03e-06,0.0773,0.0629
12445,Only Human,Jonas Brothers,Pop,2023,0.795,0.496,0.874,94.01,0.108,0.0,0.0645,0.0722
12446,Burnin' Up,Jonas Brothers,Pop,2023,0.667,0.954,0.807,114.03,0.0296,0.0,0.331,0.0817
12447,I Need You Christmas,Jonas Brothers,Folk,2023,0.359,0.497,0.169,99.186,0.637,0.0,0.105,0.0288
12448,Who's In Your Head,Jonas Brothers,Pop,2023,0.704,0.778,0.821,101.025,0.00447,0.0,0.0731,0.0971
12449,Year 3000,Jonas Brothers,Pop,2023,0.659,0.857,0.798,106.965,0.0045,1.93e-06,0.335,0.0437
12450,Remember This,Jonas Brothers,R&B,2023,0.669,0.629,0.294,110.865,0.217,0.0,0.366,0.0803
12451,Country Girl (Shake It For Me),Luke Bryan,Pop,2023,0.645,0.904,0.671,105.97,0.0293,0.0,0.0834,0.0462
12452,Play It Again,Luke Bryan,Rock,2023,0.506,0.886,0.595,143.935,0.0916,0.0,0.0734,0.0655
12453,That's My Kind Of Night,Luke Bryan,Pop,2023,0.661,0.751,0.875,109.995,0.0571,0.0,0.105,0.0481
12454,Kiss Tomorrow Goodbye,Luke Bryan,Rock,2023,0.571,0.937,0.584,115.013,0.0064,0.0,0.316,0.0365
12455,I Don't Want This Night To End,Luke Bryan,Pop,2023,0.616,0.728,0.375,111.934,0.0275,0.0,0.228,0.0278
12456,Rain Is A Good Thing,Luke Bryan,Pop,2023,0.622,0.932,0.519,108.051,0.105,2.37e-06,0.328,0.0498
12457,Drunk On You,Luke Bryan,Rock,2023,0.558,0.872,0.472,143.971,0.178,0.0,0.173,0.0449
12458,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,Rock,2023,0.543,0.81,0.395,76.978,0.14,1.23e-05,0.145,0.0368
12459,Kick The Dust Up,Luke Bryan,Rock,2023,0.597,0.86,0.818,172.064,0.196,0.0,0.087,0.0461
12460,Country On,Luke Bryan,Rock,2023,0.52,0.751,0.519,156.044,0.171,7.4e-06,0.0624,0.0551
12461,Kesariya,Amitabh Bhattacharya,R&B,2023,0.577,0.574,0.436,94.009,0.572,0.0,0.1,0.0278
12462,"Ghodey Pe Sawaar (From ""Qala"")",Amitabh Bhattacharya,R&B,2023,0.777,0.481,0.814,102.003,0.794,4.23e-05,0.265,0.0274
12463,Deva Deva,Amitabh Bhattacharya,Pop,2023,0.539,0.729,0.435,112.074,0.627,0.000941,0.128,0.0412
12464,Dance Ka Bhoot,Amitabh Bhattacharya,Pop,2023,0.632,0.929,0.584,136.008,0.0503,0.0,0.271,0.128
12465,Iktara,Amitabh Bhattacharya,R&B,2023,0.616,0.525,0.427,79.976,0.401,0.000484,0.309,0.0258
12466,"Phir Na Aisi Raat Aayegi (From ""Laal Singh Chaddha"")",Amitabh Bhattacharya,Folk,2023,0.435,0.418,0.212,128.049,0.903,0.0,0.1,0.0295
12467,Iktara - Lofi Flip,Amitabh Bhattacharya,Pop,2023,0.382,0.52,0.179,159.894,0.225,0.0506,0.427,0.0366
12468,Rasiya Reprise,Amitabh Bhattacharya,Pop,2023,0.34,0.606,0.268,151.383,0.798,0.00205,0.0963,0.0379
12469,"Kahani (From ""Laal Singh Chaddha"")",Amitabh Bhattacharya,Folk,2023,0.406,0.336,0.327,149.354,0.815,5.26e-06,0.0888,0.0345
12470,The Break Up Mashup,Amitabh Bhattacharya,Pop,2023,0.251,0.604,0.166,84.643,0.171,2.25e-06,0.123,0.0431
12471,Cigarette Daydreams,Cage The Elephant,Pop,2023,0.636,0.676,0.273,113.98,0.0807,0.0,0.0831,0.0263
12472,Ain't No Rest for the Wicked,Cage The Elephant,Pop,2023,0.636,0.849,0.917,156.036,0.0438,0.0,0.372,0.106
12473,Come a Little Closer,Cage The Elephant,Rock,2023,0.44,0.778,0.304,148.038,0.0265,1.04e-06,0.151,0.0327
12474,Trouble,Cage The Elephant,Pop,2023,0.47,0.623,0.298,77.861,0.392,0.000439,0.0992,0.0302
12475,Cold Cold Cold,Cage The Elephant,Rock,2023,0.549,0.789,0.715,136.125,0.0178,6.7e-05,0.059,0.0313
12476,Social Cues,Cage The Elephant,Pop,2023,0.668,0.913,0.933,132.039,0.0119,6.7e-06,0.111,0.0348
12477,Telescope,Cage The Elephant,R&B,2023,0.589,0.481,0.176,93.568,0.273,1.33e-05,0.0986,0.0285
12478,Black Madonna,Cage The Elephant,Pop,2023,0.705,0.728,0.966,109.991,0.00122,0.0693,0.0753,0.035
12479,Sweetie Little Jean,Cage The Elephant,Pop,2023,0.524,0.532,0.367,135.678,0.0285,7.86e-05,0.242,0.026
12480,Spiderhead,Cage The Elephant,Rock,2023,0.543,0.946,0.547,117.962,0.00614,1.49e-05,0.106,0.0454
12481,Dueles,Jesse & Joy,Rock,2023,0.531,0.834,0.526,142.026,0.277,0.0,0.131,0.052
12482,"Y, ¿Si Fuera Ella? - + Es +",Jesse & Joy,Pop,2023,0.348,0.536,0.199,150.586,0.34,0.0,0.209,0.0313
12483,¡Corre!,Jesse & Joy,Pop,2023,0.479,0.477,0.127,151.97,0.127,0.0,0.15,0.0363
12484,La De La Mala Suerte,Jesse & Joy,Pop,2023,0.545,0.466,0.351,139.978,0.0381,0.0,0.353,0.0301
12485,3 A.M.,Jesse & Joy,Pop,2023,0.702,0.84,0.624,101.99,0.0112,0.0,0.119,0.0879
12486,Llorar (feat. Mario Domm),Jesse & Joy,Pop,2023,0.305,0.483,0.233,169.655,0.218,1.86e-05,0.112,0.0323
12487,Ecos De Amor,Jesse & Joy,Pop,2023,0.248,0.75,0.18,70.679,0.318,0.0,0.211,0.0397
12488,Te Esperé,Jesse & Joy,Pop,2023,0.589,0.696,0.249,126.018,0.137,1.51e-06,0.226,0.03
12489,Tanto,Jesse & Joy,Pop,2023,0.76,0.772,0.604,143.942,0.42,4.89e-06,0.111,0.059
12490,Me Soltaste,Jesse & Joy,Folk,2023,0.4,0.398,0.16,111.661,0.786,3.47e-06,0.333,0.0385
12491,Maquiavélico,Canserbero,Pop,2023,0.554,0.868,0.402,92.907,0.544,0.0,0.142,0.116
12492,Es Épico,Canserbero,Hip-Hop,2023,0.665,0.816,0.745,93.37,0.448,0.0,0.297,0.266
12493,Stupid Love Story,Canserbero,Hip-Hop,2023,0.747,0.534,0.569,93.477,0.504,0.0,0.615,0.386
12494,Jeremías 17-5,Canserbero,Hip-Hop,2023,0.644,0.791,0.408,91.753,0.157,0.0,0.314,0.273
12495,Pensando en Ti,Canserbero,Pop,2023,0.434,0.758,0.473,178.589,0.597,2.93e-06,0.248,0.312
12496,Llovía,Canserbero,Pop,2023,0.494,0.674,0.566,84.006,0.524,0.693,0.0696,0.122
12497,Mundo de Piedra,Canserbero,Hip-Hop,2023,0.784,0.73,0.0415,94.409,0.00523,0.0,0.107,0.191
12498,Y la Felicidad Qué,Canserbero,Hip-Hop,2023,0.72,0.827,0.75,91.488,0.434,0.0,0.263,0.384
12499,Cuando Vayas Conmigo,Canserbero,Hip-Hop,2023,0.649,0.695,0.447,90.03,0.579,7.38e-06,0.692,0.249
12500,Mañana Será Otro Día,Canserbero,Hip-Hop,2023,0.651,0.689,0.448,90.259,0.656,0.0,0.335,0.304
12501,Lover Is a Day,Cuco,Pop,2023,0.404,0.647,0.351,180.128,0.0434,0.198,0.1,0.0409
12502,Lo Que Siento,Cuco,Pop,2023,0.327,0.684,0.425,86.89,0.506,0.0,0.427,0.177
12503,Piel Canela,Cuco,Pop,2023,0.874,0.71,0.9,116.972,0.188,0.000889,0.276,0.0482
12504,Amor de Siempre,Cuco,R&B,2023,0.565,0.642,0.539,122.991,0.616,0.359,0.138,0.05
12505,Bossa No Sé (feat. Jean Carter),Cuco,R&B,2023,0.825,0.678,0.43,134.12,0.519,0.0,0.115,0.0461
12506,First Of The Year,Cuco,Jazz,2023,0.537,0.58,0.393,116.01,0.574,0.147,0.13,0.0327
12507,Dontmakemefallinlove,Cuco,Pop,2023,0.387,0.904,0.839,103.798,0.37,0.425,0.0754,0.0738
12508,Do Better,Cuco,R&B,2023,0.841,0.63,0.669,100.011,0.43,0.653,0.0779,0.0356
12509,Pendant,Cuco,Pop,2023,0.515,0.477,0.277,134.929,0.2,0.0432,0.106,0.0268
12510,Sitting In The Corner (feat. Adriel Favela & Kacey Musgraves),Cuco,Pop,2023,0.603,0.728,0.585,106.031,0.0425,9.33e-06,0.113,0.0428
12511,Let Her Go,Passenger,Pop,2023,0.479,0.545,0.243,74.897,0.365,0.0,0.0963,0.0688
12512,Simple Song,Passenger,R&B,2023,0.631,0.402,0.598,78.0,0.616,0.0114,0.0892,0.0286
12513,Sword from the Stone,Passenger,R&B,2023,0.619,0.457,0.434,79.938,0.581,4.63e-05,0.136,0.0348
12514,Let Her Go - Acoustic,Passenger,R&B,2023,0.547,0.0739,0.25,142.526,0.948,0.0,0.108,0.052
12515,And I Love Her,Passenger,R&B,2023,0.624,0.179,0.238,117.572,0.896,1.92e-05,0.118,0.0373
12516,The Way That I Love You,Passenger,R&B,2023,0.507,0.299,0.441,120.794,0.781,4.79e-06,0.126,0.0344
12517,Anywhere,Passenger,Pop,2023,0.597,0.624,0.84,104.541,0.0947,8.62e-05,0.0946,0.0283
12518,Fast Car (Cover),Passenger,Pop,2023,0.582,0.421,0.333,92.881,0.155,9.06e-05,0.0905,0.029
12519,Happy Christmas My Dear,Passenger,R&B,2023,0.58,0.269,0.31,90.588,0.854,0.0,0.107,0.0371
12520,Losing My Religion (Cover),Passenger,Pop,2023,0.755,0.643,0.471,126.035,0.0264,3.52e-05,0.267,0.0268
12521,CP_009_ Évidemment,Orelsan,Hip-Hop,2023,0.713,0.67,0.457,120.76,0.113,0.0,0.52,0.305
12522,La Quête,Orelsan,Hip-Hop,2023,0.832,0.54,0.84,120.105,0.36,0.0,0.101,0.397
12523,Jour meilleur,Orelsan,R&B,2023,0.656,0.463,0.407,81.499,0.38,0.0,0.446,0.0598
12524,Du propre,Orelsan,Hip-Hop,2023,0.834,0.693,0.358,149.952,0.0217,0.0,0.183,0.294
12525,La terre est ronde,Orelsan,Pop,2023,0.634,0.675,0.633,82.183,0.099,0.000314,0.362,0.0926
12526,Rêves bizarres (feat. Damso),Orelsan,Hip-Hop,2023,0.816,0.652,0.736,143.995,0.11,0.0,0.0957,0.231
12527,Millions,Orelsan,Hip-Hop,2023,0.755,0.497,0.481,141.126,0.482,0.0,0.0796,0.359
12528,L'odeur de l'essence,Orelsan,Hip-Hop,2023,0.635,0.758,0.291,59.974,0.0667,0.0,0.298,0.153
12529,Athéna,Orelsan,R&B,2023,0.631,0.271,0.359,86.619,0.885,0.000198,0.134,0.12
12530,Notes pour trop tard (feat. Ibeyi),Orelsan,Pop,2023,0.531,0.622,0.593,167.758,0.602,0.0,0.118,0.447
12531,Quiere Que Llame,Jon Z,Hip-Hop,2023,0.917,0.601,0.457,114.029,0.34,0.0,0.116,0.306
12532,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,Hip-Hop,2023,0.894,0.721,0.392,107.963,0.155,0.0,0.154,0.258
12533,Vas a Querer Volver (feat. Neñgo Flow),Jon Z,Hip-Hop,2023,0.934,0.621,0.295,127.058,0.124,0.0,0.138,0.25
12534,Salgo a Buscarte,Jon Z,Hip-Hop,2023,0.781,0.567,0.331,117.042,0.666,0.0,0.324,0.16
12535,Si Me Gano Un Grammy,Jon Z,Hip-Hop,2023,0.812,0.63,0.459,99.739,0.048,0.0,0.11,0.263
12536,Suave (Remix),Jon Z,Pop,2023,0.875,0.909,0.524,119.999,0.14,0.00185,0.0616,0.076
12537,Nunca Me Amo,Jon Z,Hip-Hop,2023,0.813,0.787,0.45,130.065,0.216,0.0,0.0594,0.177
12538,Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel),Jon Z,Hip-Hop,2023,0.897,0.629,0.278,120.019,0.315,0.0,0.18,0.194
12539,Super Jon-Z (Residente Challenge),Jon Z,Hip-Hop,2023,0.772,0.595,0.494,137.001,0.538,0.0,0.417,0.247
12540,Hot Sauce (feat. Ovi),Jon Z,Pop,2023,0.724,0.786,0.545,139.992,0.0147,0.0,0.15,0.054
12541,Springsteen,Eric Church,Pop,2023,0.692,0.809,0.927,104.023,0.1,9.77e-05,0.185,0.0255
12542,Doing Life With Me,Eric Church,R&B,2023,0.646,0.598,0.606,80.993,0.73,5.87e-06,0.118,0.0425
12543,Drink In My Hand,Eric Church,Pop,2023,0.626,0.913,0.946,113.044,0.00635,0.0,0.293,0.0318
12544,Roll Me Up and Smoke Me When I Die - Live,Eric Church,Rock,2023,0.427,0.813,0.344,106.859,0.0713,0.109,0.873,0.0737
12545,Hell Of A View,Eric Church,Pop,2023,0.689,0.592,0.919,98.997,0.101,0.00867,0.11,0.0235
12546,Record Year,Eric Church,R&B,2023,0.589,0.641,0.57,160.031,0.205,0.0,0.0864,0.0838
12547,Smoke A Little Smoke,Eric Church,Pop,2023,0.77,0.641,0.639,96.98,0.0206,0.00023,0.106,0.035
12548,Talladega,Eric Church,Pop,2023,0.586,0.677,0.562,144.001,0.043,0.0936,0.0884,0.0294
12549,Like A Wrecking Ball,Eric Church,R&B,2023,0.693,0.335,0.623,136.071,0.338,0.000552,0.118,0.0395
12550,Round Here Buzz,Eric Church,Pop,2023,0.638,0.441,0.473,76.078,0.0422,1.33e-05,0.107,0.0347
12551,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,Hip-Hop,2023,0.645,0.705,0.376,137.133,0.000813,0.0,0.128,0.299
12552,Wow Freestyle (feat. Kendrick Lamar),Jay Rock,Hip-Hop,2023,0.782,0.633,0.749,150.055,0.0355,0.0,0.0615,0.341
12553,WIN,Jay Rock,Pop,2023,0.879,0.595,0.355,125.994,0.0152,0.0,0.391,0.0889
12554,Hood Gone Love It (feat. Kendrick Lamar),Jay Rock,Hip-Hop,2023,0.61,0.856,0.67,91.77,0.0879,0.0,0.289,0.325
12555,OSOM (feat. J. Cole),Jay Rock,Hip-Hop,2023,0.749,0.674,0.396,124.917,0.406,0.0,0.296,0.229
12556,Tap Out (feat. Jeremih),Jay Rock,Pop,2023,0.676,0.62,0.607,100.06,0.105,0.0,0.211,0.0562
12557,Redemption (feat. SZA),Jay Rock,Hip-Hop,2023,0.659,0.83,0.332,144.017,0.0907,0.0,0.133,0.286
12558,Shit Real (feat. Tee Grizzley),Jay Rock,R&B,2023,0.839,0.678,0.303,104.02,0.28,2.05e-05,0.118,0.148
12559,Vice City (feat. Black Hippy),Jay Rock,Hip-Hop,2023,0.844,0.553,0.511,114.939,0.156,1.32e-06,0.0816,0.356
12560,Rotation 112th,Jay Rock,Hip-Hop,2023,0.742,0.711,0.294,175.903,0.0614,0.00623,0.124,0.237
12561,"Dear Maria, Count Me In",All Time Low,Rock,2023,0.459,0.895,0.572,181.04,0.00725,0.0,0.206,0.0805
12562,Monsters (feat. blackbear),All Time Low,Rock,2023,0.369,0.845,0.782,78.532,0.0493,0.0,0.416,0.0611
12563,Sleepwalking,All Time Low,Pop,2023,0.424,0.682,0.58,176.014,0.0248,0.0,0.0918,0.035
12564,Monsters (feat. Demi Lovato and blackbear),All Time Low,Rock,2023,0.51,0.787,0.793,162.092,0.0137,0.0,0.368,0.0529
12565,Weightless,All Time Low,Rock,2023,0.497,0.923,0.663,181.074,0.00282,0.0,0.158,0.138
12566,Tell Me I’m Alive,All Time Low,Rock,2023,0.417,0.809,0.654,179.998,0.000212,0.0,0.0966,0.0466
12567,Remembering Sunday,All Time Low,Pop,2023,0.45,0.602,0.316,170.043,0.15,0.0,0.141,0.0264
12568,Kids In The Dark,All Time Low,Rock,2023,0.519,0.981,0.765,130.043,0.00137,0.000164,0.0903,0.0733
12569,Therapy,All Time Low,Rock,2023,0.313,0.713,0.196,169.871,0.0258,0.0,0.135,0.0327
12570,A Love Like War (feat. Vic Fuentes),All Time Low,Rock,2023,0.475,0.987,0.632,162.005,0.00028,2.4e-06,0.335,0.121
12571,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Mithoon,Folk,2023,0.427,0.396,0.306,70.368,0.736,0.0,0.11,0.0366
12572,Fitoor,Mithoon,R&B,2023,0.516,0.481,0.212,138.997,0.819,2.87e-06,0.0893,0.0433
12573,Jaan Ban Gaye,Mithoon,R&B,2023,0.537,0.419,0.292,132.261,0.76,1.07e-05,0.107,0.0414
